200501,13,7,100
200501,7,7,90
200501,9,6,40
200501,1,5,30
200501,6,8,95
200501,5,4,50
200501,3,6,60
200501,4,6,70
200501,2,5,80
200501,10,7,65
200501,8,6,55
200501,11,8,100
200501,12,6,90
200501,14,5,45
200501,15,10,30
200501,16,7,90
200501,17,4,58
200501,18,10,60
200501,19,11,70
200501,20,5,100
200501,21,15,65
200501,22,7,55
