200501,13,7,10
200501,7,9,10
200501,9,1,10
200501,1,6,10
200501,6,8,10
200501,6,3,5
200501,6,2,5
200501,6,4,5
200501,4,5,5
200501,4,10,5
200501,15,2,1
200501,19,4,1
200501,15,5,1
200501,18,5,1
200501,21,5,1
200501,22,5,1
200501,17,6,1
200501,19,6,1
200501,20,7,1
200501,18,8,1
200501,21,8,1
200501,18,9,1
200501,16,10,1
200501,14,11,1
200501,17,11,1
200501,18,11,1
200501,19,11,1
200501,15,12,1
200501,18,12,1
200501,19,12,1
200501,22,12,1
200501,15,13,1
200501,18,13,1
200501,20,13,1
200501,22,13,1
200501,3,14,1
200501,13,14,1
200501,3,15,1
200501,11,15,1
200501,19,15,1
200501,1,16,1
200501,4,16,1
200501,7,16,1
200501,13,16,1
200501,19,16,1
200501,20,16,1
200501,13,17,1
200501,19,17,1
200501,2,18,1
200501,4,18,1
200501,8,18,1
200501,20,18,1
200501,3,19,1
200501,4,19,1
200501,10,19,1
200501,11,19,1
200501,12,19,1
200501,13,19,1
200501,16,19,1
200501,17,19,1
200501,22,19,1
200501,15,20,1
200501,17,20,1
200501,19,20,1
200501,8,21,1
200501,9,21,1
200501,11,21,1
200501,14,21,1
200501,17,21,1
200501,22,21,1
200501,2,22,1
200501,10,22,1
200501,16,22,1
