200501,13,7,10
200501,7,9,10
200501,9,1,10
200501,1,6,10
200501,6,8,10
200501,6,3,5
200501,6,2,5
200501,6,4,5
200501,4,5,5
200501,4,10,5
200501,14,3,1
200501,20,3,1
200501,16,4,1
200501,18,4,1
200501,15,7,1
200501,22,7,1
200501,15,9,1
200501,18,9,1
200501,20,9,1
200501,22,9,1
200501,20,10,1
200501,19,11,1
200501,20,11,1
200501,16,12,1
200501,7,14,1
200501,19,14,1
200501,3,15,1
200501,7,15,1
200501,8,15,1
200501,21,15,1
200501,7,16,1
200501,10,16,1
200501,15,16,1
200501,20,16,1
200501,9,17,1
200501,15,17,1
200501,2,18,1
200501,3,18,1
200501,4,18,1
200501,8,18,1
200501,15,18,1
200501,20,18,1
200501,21,18,1
200501,3,19,1
200501,6,19,1
200501,8,19,1
200501,10,19,1
200501,11,19,1
200501,12,19,1
200501,21,19,1
200501,4,20,1
200501,7,20,1
200501,18,20,1
200501,19,20,1
200501,9,21,1
200501,10,21,1
200501,14,21,1
200501,2,22,1
200501,5,22,1
200501,9,22,1
200501,10,22,1
200501,15,22,1
200501,18,22,1
200501,19,22,1
200501,21,22,1
